Codigo	Descricao	Categoria	Data Início	Data Fim
03024210	Anchoita (Engraulis anchoita)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03024290	Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03024300	-- Sardinhas (Sardina pilchardus, Sardinops spp., Sardinella spp.) (Sardinha (Sardina pilchardus) e sardinelas (Sardinops spp., Sardinella spp.)*), anchoveta (espadilha*) (Sprattus sprattus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03024400	-- Cavalinhas (Sardas e cavalas*) (Scomber scombrus, Scomber australasicus, Scomber japonicus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03024500	-- Carapaus (Trachurus spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03024600	-- Bijupirá (Cobia*) (Rachycentron canadum)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03024700	-- Espadarte (Xiphias gladius)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
030249	-- Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03024910	Espadins, marlins, veleiros (Istiophoridae)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03024990	Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03025	- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03025100	-- Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-groelândia (Gadus ogac) e bacalhau-do-pacífico (Gadus macrocephalus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03025200	-- Hadoque (Arinca*) (Melanogrammus aeglefinus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03025300	-- Saithe (Escamudo*) (Pollachius virens)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03025400	-- Merluzas (Pescadas*) e abróteas (Merluccius spp., Urophycis spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03025500	-- Polaca-do-alasca (Escamudo-do-alasca*) (Theragra chalcogramma)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03025600	-- Verdinhos (Micromesistius poutassou, Micromesistius australis)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03025900	-- Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03027	- Tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.), exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03027100	-- Tilápias (Oreochromis spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
030272	-- Bagres (Peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03027210	Bagre americano (Ictalurus punctatus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03027290	Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03027300	-- Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03027400	-- Enguias (Anguilla spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03027900	-- Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028	- Outros peixes, exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028100	-- Cação e outros tubarões	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028200	-- Raias (Rajidae)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
030283	-- Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028310	Merluza negra (Dissostichus eleginoides)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028320	Merluza antártica (Dissostichus mawsoni)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028400	-- Robalos (Dicentrarchus spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028500	-- Esparídeos (Sparidae)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
030289	-- Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028910	Pargo (Lutjanus purpureus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
0302892	Cherne-poveiro (Polyprion americanus), garoupas (Acanthistius spp.), esturjão (Acipenser baerii) e peixes-rei (Atherina spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028921	Cherne-poveiro (Polyprion americanus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028922	Garoupas (Acanthistius spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028923	Esturjão (Acipenser baerii)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028924	Peixes-rei (Atherina spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
0302893	Curimatãs (Prochilodus spp.), tilápias (Tilapia spp., Sarotherodon spp., Danakilia spp.; seus híbridos), surubins (Pseudoplatystoma spp.), traíra (Hoplias malabaricus & H. cf. lacerdae), piaus (Leporinus spp.), tainhas (Mugil spp.), pirarucu (Arapaima gigas) e pescadas (Cynoscion spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028931	Curimatãs (Prochilodus spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028932	Tilápias (Tilapia spp., Sarotherodon spp., Danakilia spp.; seus híbridos)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028933	Surubins (Pseudoplatystoma spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028934	Traíra (Hoplias malabaricus & H. cf. lacerdae)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028935	Piaus (Leporinus spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028936	Tainhas (Mugil spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028937	Pirarucu (Arapaima gigas)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028938	Pescadas (Cynoscion spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
0302894	Piramutaba (Brachyplatystoma vaillantii), dourada (Brachyplatystoma flavicans), pacu (Piaractus mesopotamicus), tambaqui (Colossoma macropomum) e tambacu (híbrido de tambaqui e pacu)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028941	Piramutaba (Brachyplatystoma vaillantii)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028942	Dourada (Brachyplatystoma flavicans)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028943	Pacu (Piaractus mesopotamicus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028944	Tambaqui (Colossoma macropomum)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028945	Tambacu (híbrido de tambaqui e pacu)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03028990	Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03029	- Fígados, ovas, gônadas masculinas, barbatanas, cabeças, caudas, bexigas-natatórias e outros subprodutos comestíveis de peixes:	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03029100	-- Fígados, ovas e gônadas masculinas	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03029200	-- Barbatanas de tubarão	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03029900	-- Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
0303	Peixes congelados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03031	- Salmonídeos, exceto subprodutos comestíveis de peixes das subposições 0303.91 a 0303.99:	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03031100	-- Salmão-do-pacífico (salmão-vermelho) (Oncorhynchus nerka)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03031200	-- Outros salmões-do-pacífico (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03031300	-- Salmão-do-atlântico (Salmo salar) e salmão-do-danúbio (Hucho hucho)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03031400	-- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03031900	-- Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03032	- Tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.), exceto subprodutos comestíveis de peixes das subposições 0303.91 a 0303.99:	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03032300	-- Tilápias (Oreochromis spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
030324	-- Bagres (Peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03032410	Bagre americano (Ictalurus punctatus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03032490	Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03032500	-- Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03032600	-- Enguias (Anguilla spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03032900	-- Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03033	- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae), exceto subprodutos comestíveis de peixes das subposições 0303.91 a 0303.99:	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03033100	-- Linguados-gigantes (Alabotes*) (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03033200	-- Solha (Pleuronectes platessa)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03033300	-- Linguados (Solea spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03033400	-- Pregado (Psetta maxima)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03033900	-- Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03034	- Atuns (do gênero Thunnus), bonito-listrado (gaiado*) (Katsuwonus pelamis), exceto subprodutos comestíveis de peixes das subposições 0303.91 a 0303.99:	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03034100	-- Albacora-branca (atum) (Thunnus alalunga)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03034200	-- Albacora-laje (atum) (Thunnus albacares)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03034300	-- Bonito-listrado (Gaiado*) (Katsuwonus pelamis)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03034400	-- Albacora-bandolim (atum) (Thunnus obesus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03034500	-- Atuns-azuis (atuns) (Thunnus thynnus, Thunnus orientalis)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03034600	-- Atum-azul do sul (atum) (Thunnus maccoyii)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03034900	-- Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03035	- Arenques (Clupea harengus, Clupea pallasii), anchovas (biqueirões*) (Engraulis spp.), sardinhas (Sardina pilchardus, Sardinops spp., Sardinella spp.) (sardinha (Sardina pilchardus) e sardinelas (Sardinops spp., Sardinella spp.)*), anchoveta (espadilha*) (Sprattus sprattus), cavalinhas (sardas e cavalas*) (Scomber scombrus, Scomber australasicus, Scomber japonicus), cavalas-do-índico (Rastrelliger spp.), serras (Scomberomorus spp.), carapaus (Trachurus spp.), xaréus (Caranx spp.), bijupirá (cobia*) (Rachycentron canadum), pampos-prateado (Pampus spp.), agulhão-do-japão (Cololabis saira), charros (Decapterus spp.), capelim (Mallotus villosus), espadarte (Xiphias gladius), merma-oriental (Euthynnus affinis), bonitos (Sarda spp.), espadins, marlins, veleiros (Istiophoridae), exceto subprodutos comestíveis de peixes das subposições 0303.91 a 0303.99:	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03035100	-- Arenques (Clupea harengus, Clupea pallasii)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03035300	-- Sardinhas (Sardina pilchardus, Sardinops spp., Sardinella spp.) (Sardinha (Sardina pilchardus) e sardinelas (Sardinops spp., Sardinella spp.)*), anchoveta (espadilha*) (Sprattus sprattus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03035400	-- Cavalinhas (Sardas e cavalas*) (Scomber scombrus, Scomber australasicus, Scomber japonicus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03035500	-- Carapaus (Trachurus spp.)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03035600	-- Bijupirá (Cobia*) (Rachycentron canadum)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03035700	-- Espadarte (Xiphias gladius)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
030359	-- Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03035910	Espadins, marlins, veleiros (Istiophoridae)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03035920	Anchoita (Engraulis anchoita)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03035990	Outros	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03036	- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto subprodutos comestíveis de peixes das subposições 0303.91 a 0303.99:	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
03036300	-- Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-groelândia (Gadus ogac) e bacalhau-do-pacífico (Gadus macrocephalus)	03: Peixes e crustáceos, moluscos e outros invertebrados aquáticos. 	01/04/2022	31/12/9999
